Harga,Kamar Tidur,Kamar Mandi,Garasi,Luas Tanah,Luas Bangunan,Lokasi
400000000,2,2,1,77,75,Depok I
691000000,2,2,2,46,50,Cinere
900000000,3,1,1,62,36,Tapos
635000000,3,2,2,140,85,Cipayung
1300000000,4,3,2,85,120,Krukut
1100000000,3,2,1,178,45,Cilodong
1150000000,3,3,1,55,100,Pancoran Mas
985000000,3,3,1,55,100,Pancoran Mas
850000000,2,1,1,67,40,Tanah Baru
1040000000,3,3,2,70,90,Pancoran Mas
800000000,3,2,1,120,120,Sukmajaya
3500000000,3,3,2,153,165,Cimanggis
1200000000,2,2,0,170,100,Sawangan
1300000000,2,1,0,240,300,Sukmajaya
1280000000,3,2,1,75,130,Tanah Baru
620000000,2,1,1,74,45,Limo
995000000,3,3,2,70,130,Pancoran Mas
1250000000,3,3,1,102,132,Cilodong
670000000,2,1,1,70,38,Pancoran Mas
3500000000,4,2,0,200,380,Pancoran Mas
285000000,2,1,1,56,36,Cinere
2770000000,2,3,0,60,53,Cinere
1170000000,3,2,0,119,69,Pancoran Mas
3300000000,4,4,3,279,315,Cinere
565000000,2,1,1,62,45,Pasir Putih
778000000,2,2,1,60,72,Sukmajaya
1400000000,3,2,1,65,120,Gandul
2500000000,4,4,1,200,250,Harjamukti
7800000000,8,7,4,502,700,Cinere
3200000000,3,3,1,198,200,Cinere
1390000000,3,2,0,58,95,Cinere
1110000000,2,2,0,147,147,Cinere
1550000000,5,4,0,101,155,Beji
1720000000,4,4,0,96,140,Cinere
900000000,3,1,0,72,150,Cibubur
600000000,2,1,1,65,40,Cipayung
1200000000,3,3,2,100,97,Pangkalan Jati
700000000,2,1,0,78,45,Sawangan
540000000,3,1,0,72,60,Pancoran Mas
830000000,3,1,0,62,45,Sawangan
720000000,2,1,0,83,45,Sawangan
830000000,2,1,0,120,80,Sawangan
880000000,2,1,0,72,36,Sawangan
1090000000,2,1,0,72,45,Sawangan
1390000000,3,3,0,152,100,Sawangan
500000000,2,1,0,48,48,Pancoran Mas
540000000,2,1,0,76,45,Pancoran Mas
1000000000,3,1,1,100,80,Cibubur
1100000000,3,2,1,98,78,Cibubur
6250000000,5,5,0,400,328,Cimanggis
5500000000,5,3,2,500,500,Cinere
595000000,2,1,1,60,60,Cilodong
200000000,2,1,1,55,40,Cipayung
895000000,2,1,1,90,45,Depok I
799000000,2,2,1,120,110,Sawangan
3600000000,5,3,1,405,700,Cinere
1700000000,4,4,1,105,122,Cibubur
8800000000,5,4,3,570,320,Cinere
1660000000,2,1,0,112,46,Sawangan
720000000,3,1,0,72,57,Sawangan
1330000000,2,1,0,150,85,Sawangan
500000000,2,1,0,48,48,Sawangan
560000000,2,1,0,93,85,Sawangan
1280000000,4,2,0,144,110,Sawangan
670000000,2,1,0,70,37,Sawangan
620000000,2,1,0,72,45,Sawangan
1770000000,5,4,0,108,175,Sawangan
2100000000,4,2,1,110,150,Depok II
2660000000,4,4,0,164,122,Cinere
595000000,2,2,1,138,65,Sawangan
540000000,2,1,0,76,45,Sawangan
5900000000,7,4,0,465,209,Cinere
899000000,3,3,1,72,72,Pancoran Mas
890000000,3,3,0,99,120,Citayam
3400000000,5,6,2,180,250,Cibubur
2500000000,4,3,2,180,310,Sukmajaya
1100000000,2,1,1,90,55,Cibubur
2500000000,4,3,1,102,230,Cibubur
800000000,3,2,0,80,66,Sawangan
720000000,4,2,0,84,100,Sawangan
720000000,2,1,0,72,45,Sawangan
690000000,2,1,0,78,50,Sawangan
692000000,2,1,1,94,48,Sawangan
590000000,2,1,0,78,78,Sawangan
1470000000,2,2,0,156,102,Sawangan
950000000,3,2,1,195,300,Depok II
725000000,2,1,1,80,45,Beji
14500000000,7,5,3,1108,165,Pangkalan Jati
350000000,2,1,1,50,350,Bojong Sari
1200000000,2,2,1,117,60,Pancoran Mas
350000000,2,1,1,60,36,Sawangan
1500000000,4,3,0,136,180,Citayam
1900000000,4,3,1,180,200,Cibubur
1840000000,4,2,2,105,170,Cinere
2500000000,5,4,2,150,225,Cinere
693000000,2,1,1,48,94,Bojong Sari
24000000000,6,4,6,2662,400,Cisalak
2300000000,4,2,1,210,130,Pancoran Mas
3000000000,5,3,0,240,277,Cinere
3950000000,4,3,2,375,221,Cinere
1650000000,5,4,2,146,280,Cibubur
1400000000,3,2,2,64,108,Cinere
2850000000,3,2,0,169,200,Cinere
700000000,3,1,1,45,70,Depok I
13500000000,5,4,8,800,500,Cinere
800000000,3,2,1,46,120,Cimanggis
7500000000,3,3,1,425,300,Cinere
2230000000,3,2,0,112,120,Beji
1110000000,2,2,0,90,65,Cimanggis
1240000000,3,2,0,112,100,Limo
2100000000,3,3,0,110,220,Limo
6250000000,5,5,2,400,328,Cimanggis
1990000000,4,3,0,108,200,Beji
1030000000,3,3,0,123,98,Beji
285000000,2,1,1,56,36,Margonda
799000000,3,2,1,60,50,Cinangka
2670000000,10,10,1,70,190,Kukusan
1220000000,2,1,0,84,36,Limo
3800000000,4,5,2,200,200,Cinere
1700000000,3,3,2,110,125,Sukmajaya
1400000000,6,3,0,103,130,Cimanggis
840000000,2,1,0,66,70,Kukusan
1470000000,2,2,0,156,102,Bojong Sari
2350000000,3,2,1,128,115,Limo
450000000,2,1,1,51,36,Pancoran Mas
595000000,2,1,0,78,36,Sawangan
1330000000,2,1,0,130,100,Pancoran Mas
1830000000,4,4,0,150,144,Pancoran Mas
5900000000,7,6,5,740,400,Cinere
964000000,3,2,2,47,72,Cimanggis
450000000,2,1,2,60,40,Sawangan
3500000000,3,3,2,539,117,Cimanggis
1350000000,3,2,1,160,101,Sawangan
2750000000,3,2,1,318,200,Kelapa Dua
395000000,3,2,1,50,75,Citayam
335000000,2,1,1,48,45,Cilodong
1600000000,4,3,1,95,180,Tanah Baru
900000000,3,2,1,45,62,Cimanggis
3500000000,5,3,1,240,260,Cinere
1300000000,6,4,0,90,270,Sukmajaya
2500000000,9,9,0,108,108,Cinere
685000000,3,1,1,104,70,Pasir Putih
985000000,2,1,1,90,40,Cinere
2500000000,4,4,2,120,118,Cinere
1550000000,3,2,1,90,120,Cibubur
800000000,3,1,1,90,80,Beji
750000000,4,3,2,110,90,Sawangan
1150000000,3,2,2,86,95,Pancoran Mas
4500000000,2,2,1,1000,250,Sukatani
1700000000,7,5,2,180,188,Pancoran Mas
800000000,3,2,1,105,90,Sukmajaya
7280000000,7,5,1,1300,1300,Cimanggis
89000000,3,2,1,60,70,Cilodong
4000000000,4,3,3,405,400,Cinere
98000000,2,1,1,84,50,Tapos
63000000,2,1,1,72,42,Sawangan
19500000000,6,4,3,3699,400,Depok I
2060000000,3,2,1,249,120,Cinere
700000000,3,2,0,60,60,Tapos
15000000000,52,52,1,445,1200,Kukusan
2700000000,16,16,0,1000,76,Sawangan
699000000,2,1,1,68,50,Limo
1500000000,3,2,2,181,70,Cibubur
750000000,2,1,1,90,77,Cibubur
960000000,3,2,1,50,73,Beji
75000000,2,1,1,72,45,Sawangan
950000000,3,2,1,53,73,Beji
1850000000,3,4,2,100,130,Cinere
700000000,2,1,2,68,50,Depok I
900000000,2,1,1,84,60,Sawangan
900000000,2,1,0,135,115,Tapos
995000000,4,3,1,70,130,Pancoran Mas
750000000,3,1,1,102,69,Sukatani
230000000,2,1,1,50,36,Depok I
120000000,2,2,1,72,80,Cilodong
89000000,4,2,1,90,75,Cilodong
3080000000,3,2,1,362,180,Tapos
750000000,3,1,1,102,59,Sukatani
3200000000,5,3,3,260,117,Cimanggis
1800000000,3,2,2,90,108,Gandul
650000000,2,2,1,48,96,Harjamukti
1800000000,3,3,1,172,250,Limo
1400000000,3,3,1,98,180,Depok I
129000000,3,2,1,72,70,Cilodong
1850000000,3,3,1,120,152,Cimanggis
1850000000,2,2,1,170,150,Gandul
3500000000,4,3,1,240,143,Cinere
1800000000,5,5,2,130,170,Sukmajaya
750000000,3,2,2,57,96,Harjamukti
1900000000,8,9,0,105,170,Depok II
14000000000,5,4,2,593,250,Cinere
3600000000,5,5,2,144,206,Bojong Sari
750000000,2,1,1,72,72,Cilodong
525000000,2,1,0,58,36,Cilodong
212000000,1,1,0,40,21,Citayam
2500000000,10,10,1,139,200,Beji
600000000,2,2,1,45,60,Rangkapanjaya
2000000000,4,4,2,91,114,Cinere
4300000000,3,2,1,280,147,Cinere
950000000,5,2,1,105,280,Beji
700000000,2,2,1,55,55,Bojong Sari
1370000000,3,3,2,63,75,Beji
8800000000,8,5,5,600,700,Cinere
1100000000,3,2,1,70,90,Sukmajaya
1300000000,3,3,2,85,100,Sukmajaya
1200000000,3,3,2,95,100,Sukmajaya
1100000000,3,2,2,105,100,Sukmajaya
1150000000,3,3,2,86,100,Sukmajaya
745000000,2,2,1,87,50,Sukmajaya
880000000,2,2,1,76,55,Cilodong
1150000000,3,3,2,85,90,Sukmajaya
2800000000,13,13,0,290,430,Pancoran Mas
1100000000,3,3,2,67,100,Cilodong
1200000000,3,2,2,82,100,Cilodong
1150000000,3,3,1,85,110,Cilodong
1250000000,3,2,2,73,90,Cilodong
1150000000,3,3,2,72,90,Pancoran Mas
1300000000,3,3,2,110,100,Sukmajaya
600000000,2,1,1,115,45,Cilodong
575000000,2,1,2,72,50,Sawangan
1400000000,3,3,1,120,96,Tapos
820000000,3,3,1,85,160,Depok I
2500000000,4,3,2,128,129,Cinere
600000000,2,1,1,119,100,Pancoran Mas
1900000000,3,2,1,180,165,Cimanggis
3000000000,4,3,1,480,320,Cinere
1350000000,3,3,1,112,103,Cinangka
2200000000,5,4,3,175,200,Pancoran Mas
971000000,3,2,2,70,65,Pancoran Mas
1100000000,3,3,2,95,100,Cilodong
1100000000,3,3,2,74,90,Cilodong
570000000,2,1,1,90,90,Sukmajaya
1150000000,3,3,2,100,100,Sukmajaya
6000000000,6,2,3,637,192,Pangkalan Jati
11900000000,5,5,1,1080,476,Cinere
8700000000,6,3,3,1064,400,Cibubur
1380000000,3,2,1,84,76,Krukut
2500000000,4,3,2,128,149,Margonda
1400000000,2,2,0,72,102,Cimanggis
2500000000,4,3,2,128,149,Pasir Putih
725000000,3,2,1,72,90,Sukmajaya
999000000,3,2,1,60,60,Pancoran Mas
516000000,2,2,0,45,45,Cilodong
3500000000,4,4,3,294,200,Sawangan
1800000000,3,2,2,112,79,Sawangan
1650000000,3,2,2,88,77,Sawangan
1400000000,2,1,0,145,110,Bojong Sari
10000000000,4,3,1,1031,800,Cinere
930000000,3,2,1,50,88,Kelapa Dua
1250000000,3,3,1,66,90,Kelapa Dua
1120000000,3,2,1,63,68,Kelapa Dua
1050000000,2,2,1,90,54,Cibubur
13500000000,3,3,4,1031,800,Cinere
6000000000,7,5,2,505,650,Cibubur
2000000000,5,3,0,105,200,Pancoran Mas
5100000000,6,6,4,700,600,Cinere
2600000000,4,2,2,225,200,Tugu
6000000000,5,4,1,505,650,Cimanggis
1600000000,3,2,2,150,115,Sawangan
425000000,3,1,0,60,39,Cipayung
1200000000,5,4,1,90,160,Cimanggis
2490000000,3,3,0,120,150,Cinere
851000000,3,2,1,65,75,Tanah Baru
575000000,2,1,1,84,55,Sawangan
1720000000,3,3,0,98,95,Sawangan
1300000000,3,2,2,73,98,Krukut
1400000000,3,2,2,81,106,Krukut
1040000000,3,3,1,58,77,Sukmajaya
1300000000,3,2,1,105,140,Mekarsari
1270000000,3,3,1,72,81,Sukmajaya
1400000000,3,3,1,84,100,Sukmajaya
6000000000,3,2,4,2150,100,Sawangan
3350000000,2,1,1,254,90,Limo
1800000000,3,2,1,114,185,Cinere
8000000000,4,4,0,413,600,Cinere
220000000,2,1,1,50,36,Cipayung
1500000000,2,2,1,180,70,Cimanggis
1500000000,3,2,1,98,100,Cinangka
1600000000,3,3,0,140,165,Sukmajaya
2300000000,5,2,1,165,185,Pancoran Mas
625000000,3,2,2,91,85,Sawangan
3600000000,5,6,2,144,2061,Sawangan
4500000000,3,2,1,280,280,Cinere
1500000000,2,1,1,180,87,Cimanggis
600000000,3,1,0,119,100,Pancoran Mas
1200000000,3,3,0,126,100,Sukmajaya
3300000000,4,5,1,279,315,Cinere
572000000,2,2,1,42,52,Tapos
850000000,2,1,1,72,45,Pancoran Mas
2500000000,3,4,1,120,150,Cinere
1690000000,2,1,0,131,55,Pancoran Mas
1870000000,4,5,2,100,135,Cinere
1000000000,3,2,1,69,90,Beji
1900000000,2,1,1,108,48,Cimanggis
900000000,3,2,1,90,70,Cilodong
800000000,2,2,2,90,55,Cilodong
780000000,2,1,1,75,50,Cilodong
1300000000,3,2,1,80,140,Beji
4400000000,6,2,1,280,150,Cinere
8000000000,10,7,2,680,1200,Cilodong
1750000000,3,2,1,200,130,Cinere
2000000000,4,3,2,144,200,Cinere
1330000000,2,1,1,90,70,Cinere
4500000000,28,8,1,387,400,Margonda
1250000000,3,2,1,60,72,Sawangan
950000000,3,2,2,60,70,Tanah Baru
2300000000,3,2,1,240,120,Sawangan
1100000000,3,3,1,75,225,Cilodong
1390000000,3,2,1,72,72,Sawangan
12500000000,5,3,2,1205,500,Tapos
1090000000,3,2,1,60,75,Limo
1300000000,2,3,1,78,123,Cinere
1600000000,4,3,1,112,150,Cibubur
3000000000,4,3,0,256,250,Kukusan
8300000000,6,4,4,919,650,Cinere
900000000,2,1,0,91,80,Depok II
1250000000,3,2,2,60,72,Sawangan
2049999999,4,4,1,85,166,Tanah Baru
895000000,2,1,1,81,51,Sawangan
12500000000,7,5,4,1205,505,Sukatani
285000000,2,1,1,65,35,Cinere
25000000000,5,6,2,823,837,Margonda
3800000000,4,4,3,130,197,Sawangan
1100000000,2,1,1,105,90,Cilodong
1600000000,5,4,0,135,96,Depok I
3500000000,5,4,1,250,400,Tapos
400000000,2,1,0,90,60,Cipayung
2490000000,4,3,1,120,180,Cinere
2000000000,4,3,1,157,150,Limo
155000000000,4,3,1,98,110,Cibubur
3300000000,3,3,0,288,270,Cinere
1000000000,4,3,2,198,200,Sawangan
785000000,3,2,1,60,100,Sawangan
8500000000,31,15,10,1060,500,Cinere
8500000000,5,5,3,805,248,Depok I
6300000000,20,15,4,535,350,Cinere
5000000000,5,5,2,399,400,Cinere
385000000,2,1,1,70,40,Sawangan
385000000,2,1,1,70,40,Pasir Putih
2450000000,3,3,2,126,150,Beji
3600000000,3,2,0,300,150,Cinere
2800000000,5,2,1,146,200,Pancoran Mas
750000000,2,1,1,72,60,Cilodong
516000000,2,2,1,45,45,Cipayung
1700000000,4,3,0,160,120,Sawangan
925000000,3,3,1,97,70,Cilodong
1110000000,3,2,0,83,130,Pancoran Mas
605000000,3,2,1,42,50,Cilodong
2200000000,3,3,1,220,270,Cisalak
825000000,2,2,1,72,72,Harjamukti
3800000000,5,3,1,255,350,Pancoran Mas
1550000000,3,2,1,145,100,Pancoran Mas
1800000000,5,2,2,249,290,Cimanggis
800000000,3,3,1,63,75,Cilodong
1250000000,3,3,2,72,90,Pancoran Mas
2300000000,4,2,1,132,160,Pangkalan Jati
1100000000,3,3,2,68,96,Pancoran Mas
800000000,2,1,1,60,45,Sawangan
1200000000,3,3,1,76,70,Cilodong
600000000,2,1,1,58,40,Beji
420000000,2,1,0,81,42,Cilodong
955000000,3,3,2,65,88,Cilodong
3500000000,3,2,2,220,188,Cilodong
775000000,2,1,1,90,45,Sukmajaya
1150000000,3,3,2,75,84,Pancoran Mas
750000000,3,2,1,70,80,Pancoran Mas
780000000,2,1,0,90,60,Limo
997000000,2,1,1,84,40,Sawangan
1900000000,7,4,0,200,150,Depok I
6500000000,4,3,2,278,450,Cibubur
750000000,2,2,0,108,80,Sawangan
360000000,2,1,1,63,52,Sawangan
4500000000,6,4,1,315,300,Sawangan
38500000000,5,5,1,197,120,Sawangan
335000000,2,2,0,81,45,Sawangan
2100000000,4,2,1,318,54,Cilodong
45000000,2,1,1,67,40,Bojong Sari
35000000,2,1,1,58,48,Cilodong
5500000000,4,3,2,416,349,Cinere
425000000,3,1,1,60,33,Pancoran Mas
8700000000,7,5,3,1280,700,Pangkalan Jati
395000000,3,1,1,68,36,Pancoran Mas
4099999999,4,4,2,187,184,Sawangan
900000000,3,2,2,90,85,Sawangan
4800000000,5,3,1,336,400,Harjamukti
950000000,2,2,1,84,80,Limo
1370000000,3,3,0,78,90,Cimanggis
4800000000,4,4,6,1413,735,Tapos
1590000000,3,2,1,126,110,Cibubur
4500000000,22,16,0,1000,650,Sawangan
2100000000,3,3,2,144,200,Tanah Baru
700000000,2,2,1,34,47,Harjamukti
6800000000,6,4,2,585,600,Harjamukti
12500000000,5,4,4,900,374,Cinere
1150000000,3,2,2,73,72,Limo
1400000000,4,2,2,90,170,Tapos
425000000,3,1,1,65,33,Beji
415000000,3,1,0,68,36,Citayam
4300000000,19,19,2,315,500,Depok I
979000000,3,3,2,75,77,Pancoran Mas
375000000,3,1,1,65,36,Pancoran Mas
11000000000,38,28,2,1349,907,Depok I
11500000000,58,58,5,781,920,Cimanggis
980000000,3,3,1,110,100,Cilodong
575000000,2,1,1,80,50,Cilodong
788000000,2,1,0,70,36,Limo
460000000,3,1,1,68,36,Depok II
1400000000,4,3,1,67,123,Cinere
1290000000,3,2,2,90,120,Cilodong
1100000000,3,3,2,70,96,Sawangan
575000000,2,1,1,72,60,Rangkapanjaya
700000000,2,1,1,74,40,Cilodong
2700000000,4,3,2,171,200,Pancoran Mas
1500000000,4,4,2,176,103,Cimanggis
580000000,2,1,1,60,40,Cinere
598000000,2,2,1,40,43,Bojong Sari
650000000,2,1,1,65,55,Pancoran Mas
500000000,2,1,1,70,45,Bojong Sari
1350000000,5,4,0,120,120,Depok I
750000000,4,2,1,103,80,Limo
780000000,4,2,2,72,72,Sawangan
580000000,2,1,1,62,42,Bojong Sari
800000000,3,2,2,84,75,Bojong Sari
1000000000,3,2,2,129,50,Pancoran Mas
1100000000,6,6,2,58,87,Margonda
2300000000,7,7,0,70,117,Kukusan
1000000000,4,3,2,115,125,Sukmajaya
2400000000,10,10,2,68,195,Kukusan
649000000,3,2,2,39,54,Pancoran Mas
11500000000,65,65,1,781,920,Cimanggis
777000000,3,2,2,41,54,Kukusan
1900000000,3,2,4,1100,609,Depok I
980000000,4,4,3,215,310,Depok I
1750000000,3,2,0,185,112,Depok I
2780000000,10,10,3,70,190,Beji
792000000,3,2,2,55,55,Pancoran Mas
904000000,3,3,0,59,73,Sukmajaya
1660000000,3,2,2,121,72,Sawangan
1470000000,2,1,1,120,57,Sawangan
1470000000,1,1,1,120,54,Sawangan
749000000,3,2,2,60,50,Cinangka
755000000,3,2,2,50,70,Cinangka
1000000000,3,3,2,67,74,Cilodong
375000000,2,1,2,65,36,Cipayung
600000000,2,2,0,50,50,Sawangan
595000000,2,1,1,72,50,Cilodong
1400000000,3,3,0,70,72,Pancoran Mas
1150000000,3,2,1,85,100,Sawangan
200000000,2,1,1,42,22,Citayam
1800000000,4,3,2,200,100,Beji
750000000,3,1,1,109,110,Cilodong
19000000000,50,50,0,517,1200,Margonda
4500000000,5,2,0,385,250,Pangkalan Jati
7000000000,3,3,0,371,191,Sukmajaya
700000000,2,1,1,60,37,Cimanggis
1450000000,4,2,1,121,140,Cipayung
3500000000,4,3,0,200,250,Sawangan
970000000,3,2,1,64,90,Depok I
3000000000,4,3,2,135,254,Sukmajaya
700000000,2,1,1,60,37,Cinere
4950000000,5,4,2,370,550,Cinere
1300000000,3,2,2,150,115,Sawangan
850000000,3,2,1,98,50,Sawangan
6500000000,4,4,0,400,328,Cibubur
5500000000,4,2,2,350,350,Cinere
4800000000,5,3,1,298,260,Limo
1500000000,3,2,2,150,115,Sawangan
1200000000,3,2,1,61,120,Beji
1200000000,3,2,0,98,80,Sawangan
940000000,2,1,0,120,45,Sawangan
500000000,2,1,1,84,70,Sawangan
375000000,2,1,1,100,80,Cipayung
13000000000,3,3,4,1479,700,Cinere
5300000000,5,3,0,500,250,Cinere
4900000000,4,4,1,300,400,Cinere
2500000000,4,3,2,107,235,Cinere
1600000000,3,2,0,144,80,Cinere
2450000000,5,2,2,170,252,Cinere
19800000000,7,5,0,1120,600,Cinere
1200000000,3,2,2,98,100,Sawangan
1400000000,3,2,1,67,85,Cinere
200000000,2,1,2,42,33,Citayam
599000000,2,2,2,50,53,Cilodong
5000000000,5,5,0,481,300,Cinere
810000000,2,2,2,75,50,Cilodong
285000000,2,1,1,56,36,Depok I
3850000000,3,3,1,275,288,Cinere
1940000000,3,2,2,108,96,Sawangan
1440000000,4,3,0,120,115,Sukmajaya
1050000000,3,3,0,85,110,Pancoran Mas
870000000,2,3,0,88,67,Sawangan
780000000,2,1,0,54,53,Pancoran Mas
810000000,2,2,2,77,50,Cilodong
890000000,2,1,0,78,45,Pancoran Mas
2300000000,4,4,2,216,149,Sawangan
330000000,1,1,1,65,40,Sawangan
29000000000,8,8,6,1772,810,Sukmajaya
1200000000,3,1,1,72,85,Cinere
1450000000,3,3,2,63,75,Kukusan
1100000000,3,2,2,62,120,Beji
3200000000,3,2,1,150,220,Cinere
1600000000,3,2,2,125,75,Sawangan
1500000000,3,2,2,120,75,Sawangan
1700000000,2,1,1,255,70,Cimanggis
960000000,3,2,2,119,75,Cilodong
810000000,2,2,2,89,55,Cilodong
335000000,2,2,1,72,65,Ciangsana
850000000,4,3,1,87,160,Cipayung
900000000,10,10,0,130,250,Gandul
1700000000,4,2,1,60,117,Cinere
1050000000,2,1,1,96,90,Cinere
350000000,2,2,0,50,90,Tapos
1000000000,3,2,1,60,72,Rangkapanjaya
400000000,2,1,1,54,32,Sawangan
500000000,3,2,2,40,44,Sawangan
2500000000,3,3,2,100,175,Sawangan
3750000000,5,5,0,200,380,Depok II
450000000,2,1,1,58,40,Sawangan
1890000000,4,4,2,90,120,Pangkalan Jati
1500000000,2,2,1,64,90,Pangkalan Jati
11000000000,4,3,13,1234,430,Pangkalan Jati
9900000000,58,58,5,781,781,Cimanggis
1650000000,4,3,1,182,150,Rangkapanjaya
565000000,3,2,1,50,75,Cilodong
888000000,2,2,1,89,55,Cilodong
2100000000,4,3,2,131,208,Cinere
1800000000,3,3,2,90,91,Cinere
4500000000,5,3,2,493,338,Gandul
1650000000,2,1,0,119,59,Cibubur
700000000,3,1,1,37,60,Pancoran Mas
6500000000,40,21,1,300,500,Margonda
700000000,3,2,1,37,68,Margonda
700000000,3,2,1,37,60,Beji
700000000,2,2,1,37,60,Cinere
700000000,3,2,1,37,60,Limo
9000000000,7,7,2,826,950,Cinere
2600000000,16,16,8,1000,800,Cinangka
1300000000,3,2,2,77,79,Depok II
300000000,2,1,0,60,45,Rangkapanjaya
3100000000,4,3,2,210,148,Pangkalan Jati
1000000000,4,3,0,113,280,Bojong Sari
1900000000,3,2,1,126,116,Cinere
1450000000,3,2,0,90,57,Sawangan
900000000,3,2,1,73,99,Cinangka
8500000000,5,5,0,420,600,Pangkalan Jati
2000000000,3,2,1,198,150,Cinere
1900000000,3,3,1,120,130,Cinere
3500000000,3,2,1,236,183,Depok II
3800000000,7,6,2,310,275,Cinere
1900000000,5,4,1,120,150,Depok I
370000000,2,1,0,65,72,Sawangan
2200000000,4,3,3,120,115,Pangkalan Jati
2100000000,5,5,0,500,400,Limo
850000000,3,2,1,79,100,Pancoran Mas
875000000,2,1,1,90,51,Pancoran Mas
1300000000,2,1,1,120,68,Sawangan
472000000,2,1,1,51,36,Depok I
1250000000,5,2,2,212,300,Depok II
540000000,2,1,1,61,40,Depok II
1690000000,4,2,2,120,150,Sukmajaya
600000000,3,2,1,100,72,Sawangan
1200000000,3,2,1,60,60,Pancoran Mas
1700000000,3,3,2,98,95,Depok I
555000000,2,1,1,69,36,Tapos
550000000,3,2,1,96,76,Sawangan
1000000000,4,2,1,72,100,Pancoran Mas
1700000000,3,3,2,98,95,Cimanggis
1500000000,3,2,1,145,100,Margonda
598000000,2,2,1,56,56,Bojong Sari
1650000000,4,3,2,182,150,Pancoran Mas
760000000,3,2,0,62,90,Cimanggis
1500000000,3,3,1,117,100,Cinere
950000000,3,2,1,70,90,Sawangan
4400000000,4,3,1,300,150,Cinere
1200000000,3,3,2,76,70,Cilodong
2200000000,4,3,1,120,220,Cinere
6100000000,4,3,0,300,400,Cibubur
1100000000,7,3,0,72,144,Sawangan
1300000000,3,2,1,129,48,Sawangan
2000000000,4,3,2,144,118,Cibubur
6500000000,4,3,2,375,600,Cinere
1500000000,4,3,1,220,184,Sawangan
630000000,2,1,1,60,45,Cinangka
670000000,2,1,0,70,40,Cipayung
2100000000,3,3,0,117,210,Beji
125000000,2,2,1,72,80,Cilodong
1400000000,4,2,1,140,100,Depok II
1000000000,3,2,1,60,60,Pancoran Mas
1600000000,2,2,0,90,120,Cimanggis
3000000000,7,3,1,207,350,Depok I
800000000,2,1,1,100,47,Tanah Baru
1600000000,3,2,1,93,93,Depok I
950000000,3,1,0,98,50,Depok I
8500000000,8,5,2,529,600,Cibubur
2650000000,4,4,1,120,138,Cibubur
1000000000,2,2,1,43,61,Cinere
1000000000,3,3,1,120,130,Cibubur
1100000000,2,1,1,91,72,Limo
3500000000,6,5,1,266,300,Cibubur
89000000,4,2,1,75,90,Cilodong
850000000,2,1,0,106,45,Bojong Sari
1500000000,2,2,2,144,66,Depok I
995000000,3,2,2,120,75,Cilodong
1500000000,3,2,1,120,70,Depok II
1800000000,2,3,1,133,144,Cinere
1370000000,3,3,2,100,100,Cilodong
1980000000,3,2,2,108,118,Cinere
1950000000,4,4,1,110,170,Cinere
120000000,3,2,1,72,70,Cilodong
299000000,3,1,1,60,60,Citayam
1500000000,4,2,0,169,140,Cimanggis
996000000,3,2,1,55,85,Sawangan
1230000000,3,3,2,86,100,Cilodong
10500000000,6,3,2,1110,300,Sawangan
2100000000,3,3,2,120,138,Cimanggis
1400000000,4,3,2,156,209,Gandul
400000000,2,1,1,77,47,Sawangan
1390000000,3,3,2,72,108,Pancoran Mas
1550000000,4,3,0,117,200,Cimanggis
1220000000,2,1,0,120,80,Sukmajaya
1290000000,3,2,2,108,70,Beji
2200000000,3,2,2,180,190,Depok II
11000000000,2,2,0,2975,450,Beji
2500000000,3,2,0,136,250,Cinere
3900000000,4,3,2,300,350,Margonda
1700000000,3,2,1,120,69,Bojong Sari
1900000000,3,3,0,92,120,Cinere
1300000000,3,2,0,120,63,Depok I
1550000000,3,2,0,105,150,Cipayung
800000000,3,2,1,51,80,Cibubur
2650000000,10,10,0,68,195,Kukusan
1950000000,2,1,0,180,80,Pancoran Mas
1440000000,3,1,0,157,70,Cinere
780000000,2,1,0,80,50,Cimanggis
1020000000,2,1,0,91,75,Sawangan
500000000,2,1,0,93,93,Cipayung
1330000000,2,2,0,108,108,Beji
1090000000,3,2,0,96,79,Cimanggis
830000000,3,2,0,86,70,Limo
790000000,2,1,0,90,70,Cimanggis
1020000000,3,2,0,72,90,Pancoran Mas
490000000,2,1,1,60,36,Sawangan
499000000,2,1,2,72,50,Limo
2100000000,4,4,2,100,120,Depok I
2100000000,5,4,0,100,120,Limo
4600000000,7,5,2,220,400,Harjamukti
2250000000,3,1,1,120,180,Cinere
1950000000,3,3,1,100,130,Cinere
2900000000,9,8,0,280,380,Cimanggis
630000000,2,2,1,61,56,Pasir Putih
895000000,2,1,0,90,50,Cimanggis
2600000000,3,3,0,215,220,Cimanggis
935000000,3,2,1,70,80,Cilodong
2900000000,5,3,1,208,228,Cinere
1100000000,2,1,1,93,60,Cibubur
800000000,3,3,1,205,150,Kelapa Dua
780000000,2,1,0,97,60,Cinere
1090000000,2,2,0,95,75,Cimanggis
15000000000,7,4,2,392,300,Kelapa Dua
590000000,2,1,0,100,65,Cilodong
1110000000,2,1,0,118,54,Limo
590000000,2,1,0,100,65,Citayam
560000000,2,1,0,84,70,Bojong Sari
1110000000,2,1,0,118,54,Cinere
560000000,2,1,0,84,70,Sawangan
1100000000,2,1,0,120,100,Cilodong
1900000000,4,4,2,109,137,Tanah Baru
